<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/09/23,000000,1965.4,1980.2,1960.7,1966.2,142818
03/09/23,000000,1966.2,1972.2,1965.3,1971.1,8901
04/09/23,000000,1971.1,1972.6,1960.5,1962.8,56507
05/09/23,000000,1962.8,1964.7,1949.4,1951.6,130192
06/09/23,000000,1951.6,1954.5,1940,1944.2,143201
07/09/23,000000,1944.1,1951.3,1940.3,1948.8,117033
08/09/23,000000,1948.9,1954,1940.8,1942.8,115044
10/09/23,000000,1942.6,1947.4,1939.5,1946.5,13875
11/09/23,000000,1946.4,1954.6,1943.2,1946.8,125510
12/09/23,000000,1946.8,1947.4,1929.9,1931.7,153378
13/09/23,000000,1931.6,1938.4,1927.2,1931.1,152451
14/09/23,000000,1931.1,1937.6,1921.7,1937.1,187490
15/09/23,000000,1937.2,1952.4,1936.4,1944.7,175418
17/09/23,000000,1945.6,1950.6,1944,1949.8,17469
18/09/23,000000,1949.7,1956,1943.8,1953.6,122526
19/09/23,000000,1953.6,1958.9,1949,1951.3,122433
20/09/23,000000,1951.3,1968.9,1944.2,1948.3,222001
21/09/23,000000,1948.3,1950.3,1933.1,1943.2,198696
22/09/23,000000,1943.1,1949.1,1942.7,1944.4,118197
24/09/23,000000,1944.9,1946.1,1942,1943,10226
25/09/23,000000,1942.9,1946.5,1931.7,1932.3,147196
26/09/23,000000,1932.2,1934.6,1917.2,1917.9,193621
27/09/23,000000,1917.9,1917.9,1890.3,1891.4,214029
28/09/23,000000,1891.4,1896.8,1874.5,1880,208708
29/09/23,000000,1879.9,1896.7,1862.3,1864.9,215072
01/10/23,000000,1864.6,1864.7,1858.6,1859.3,14797
02/10/23,000000,1859.3,1862.2,1830.9,1836.1,192800
03/10/23,000000,1836.2,1849.3,1833.7,1835.9,179418
04/10/23,000000,1835.9,1846.8,1831.6,1842.6,172416
05/10/23,000000,1842.7,1843.5,1826.2,1837.8,154386
06/10/23,000000,1837.8,1849,1823.5,1844,191124
08/10/23,000000,1847,1869.5,1847,1865,36233
09/10/23,000000,1865,1879.1,1857.5,1875.9,160746
10/10/23,000000,1875.9,1876.3,1866.1,1873.4,141323
11/10/23,000000,1873.4,1892.1,1871.7,1890.4,163753
12/10/23,000000,1890.6,1898.3,1880.6,1886.1,152306
13/10/23,000000,1886,1944.3,1885.9,1942.5,273949
15/10/23,000000,1945.9,1945.9,1930.9,1933.1,31164
16/10/23,000000,1933.2,1937.2,1921.2,1929.5,157535
17/10/23,000000,1929.4,1955.9,1926.8,1950.3,171955
18/10/23,000000,1950.2,1975.8,1947.6,1958.1,244936
19/10/23,000000,1958,1994.3,1957,1989.6,254415
20/10/23,000000,1989.6,2009.2,1984.7,1990.8,233845
22/10/23,000000,1993.1,1993.1,1971,1985,32043
23/10/23,000000,1984.9,1994.3,1981.3,1987.9,183794
24/10/23,000000,1987.8,1990.3,1964.6,1983.9,179360
25/10/23,000000,1983.8,1998.5,1973.6,1997.3,199791
26/10/23,000000,1997.3,2003.7,1981.6,1997.8,191337
27/10/23,000000,1997.8,2019.7,1986.4,2015.6,179976
29/10/23,000000,2016.3,2016.8,2007.1,2011.7,24323
30/10/23,000000,2011.7,2012.4,1999.7,2001.5,159054
31/10/23,000000,2001.5,2017.7,1985.4,1985.6,204549
01/11/23,000000,1985.6,2005.9,1978.5,1993.2,172964
02/11/23,000000,1993.3,1999.2,1986.3,1993.1,134315
03/11/23,000000,1993.1,2011.9,1989.3,1999.9,191364
05/11/23,000000,1999.9,2000.1,1988.8,1990.8,21286
06/11/23,000000,1990.7,1996.3,1977.4,1977.9,127783
07/11/23,000000,1977.8,1980.8,1962.8,1973.7,151421
08/11/23,000000,1973.8,1975.3,1952.8,1954.4,139858
09/11/23,000000,1954.4,1971.5,1948.3,1962.6,161702
10/11/23,000000,1962.6,1962.9,1936.9,1939.9,143493
12/11/23,000000,1942.7,1946.1,1938.1,1939.9,18751
13/11/23,000000,1939.8,1953.5,1935.6,1948.5,119827
14/11/23,000000,1948.5,1975.3,1938.8,1971.1,165467
15/11/23,000000,1971.1,1979.2,1958.8,1965.3,127859
16/11/23,000000,1965.2,1991.1,1964.5,1988.6,153900
17/11/23,000000,1988.5,1996.4,1981.1,1983.5,100624
19/11/23,000000,1983.5,1987.8,1975.8,1983.7,21208
20/11/23,000000,1983.7,1996.2,1967.2,1994,152599
21/11/23,000000,1994.1,2009.8,1986.1,2000.8,178875
22/11/23,000000,2000.7,2008.3,1988.6,1996,144528
23/11/23,000000,1996.1,1999.4,1990.9,1994.7,57450
24/11/23,000000,1994.7,2004.5,1992.7,2003.7,76431
26/11/23,000000,2003.7,2018.9,2001.4,2013.7,39935
27/11/23,000000,2013.7,2018.2,2006.1,2015.5,125172
28/11/23,000000,2015.6,2072.7,2011.5,2067.4,144927
29/11/23,000000,2067.3,2070.8,2055.9,2064.8,158637
30/11/23,000000,2064.9,2067,2051.2,2059.7,138954
01/12/23,000000,2059.7,2095.7,2052.6,2089.3,197375
03/12/23,000000,2091.7,2152.3,2091.7,2105.3,95879
04/12/23,000000,2105.2,2111.1,2039.3,2050.2,277065
05/12/23,000000,2050.4,2057.8,2027.6,2039.6,169841
06/12/23,000000,2039.7,2053.4,2037.6,2043,142675
07/12/23,000000,2043,2057.2,2036.6,2047.8,154640
08/12/23,000000,2047.9,2048.7,2010.6,2019,193922
10/12/23,000000,2020.8,2023.7,2009.8,2012.4,23298
11/12/23,000000,2012.4,2016.1,1991.2,2000.8,136188
12/12/23,000000,2000.8,2012.5,1992.3,1993.1,124544
13/12/23,000000,1993.1,2053.5,1987.9,2045.8,177537
14/12/23,000000,2045.7,2062.9,2042,2051,184808
15/12/23,000000,2051,2059.6,2029.2,2034.7,137443
17/12/23,000000,2033.8,2037.8,2029.5,2036.7,17497
18/12/23,000000,2036.6,2048,2032.8,2037.6,130438
19/12/23,000000,2037.6,2061,2036.1,2053.7,119686
20/12/23,000000,2053.8,2056.9,2042.5,2048,113090
21/12/23,000000,2048.1,2066.7,2043.5,2061.1,121764
22/12/23,000000,2061.2,2083,2058.5,2064.8,135152
24/12/23,000000,2064.5,2064.5,2064.5,2064.5,5
25/12/23,000000,2064.5,2076,2064.5,2075.1,16320
26/12/23,000000,2075.1,2079.9,2065.5,2077.1,68394
27/12/23,000000,2077,2098.2,2072.8,2096.6,124426
28/12/23,000000,2096.7,2097.7,2075.6,2079.2,119094
29/12/23,000000,2079.2,2084.1,2067.6,2075.3,76467
31/12/23,000000,2071.8,2071.8,2071.8,2071.8,40
01/01/24,000000,2071.8,2079.7,2071.4,2078.6,17351
02/01/24,000000,2078.7,2088.1,2064.3,2073,140260
03/01/24,000000,2073,2074.3,2038.3,2050.3,190044
04/01/24,000000,2050.2,2058.1,2043.3,2051.3,115424
05/01/24,000000,2051.2,2071.1,2030.8,2051.1,171517
07/01/24,000000,2052.6,2053.3,2041.7,2042.3,19766
08/01/24,000000,2042.4,2043.6,2022.7,2038.9,179570
09/01/24,000000,2038.9,2048.6,2031.9,2035.3,148961
10/01/24,000000,2035.4,2046.2,2025.9,2036.1,146434
11/01/24,000000,2036.1,2056.1,2017.3,2038.9,227644
12/01/24,000000,2038.8,2067.3,2037.8,2051.3,187259
14/01/24,000000,2053.6,2061.9,2049.5,2058.2,19068
15/01/24,000000,2058.3,2062.8,2051.8,2052.9,65060
16/01/24,000000,2053,2054.5,2026.5,2028.5,200631
17/01/24,000000,2028.5,2032.5,2004.6,2010,224503
18/01/24,000000,2010,2027.4,2007.7,2022.9,140283
19/01/24,000000,2022.9,2041.9,2022.2,2030.6,127092
21/01/24,000000,2031.8,2034.1,2026.1,2026.9,15499
22/01/24,000000,2026.9,2032,2017.4,2029,123140
23/01/24,000000,2028.9,2039.3,2022.6,2025.3,118679
24/01/24,000000,2025.2,2037.9,2011.7,2015.5,182321
25/01/24,000000,2015.5,2025.6,2004,2020.9,135341
26/01/24,000000,2020.8,2028.1,2015.6,2017.9,75054
28/01/24,000000,2018.2,2029,2018.2,2025.3,15178
29/01/24,000000,2025.3,2052.3,2019.4,2049.5,79032
30/01/24,000000,2049.6,2068,2047.1,2052.6,185187
31/01/24,000000,2052.6,2074.6,2048.8,2063,216317
01/02/24,000000,2063,2083.2,2046.4,2072.3,243336
02/02/24,000000,2072.2,2074.7,2044.2,2054.5,185780
04/02/24,000000,2057.1,2059.1,2045.3,2048.2,21163
05/02/24,000000,2048.1,2048.3,2030.8,2042.2,148732
06/02/24,000000,2042.3,2055.3,2038.8,2051.1,115924
07/02/24,000000,2051.1,2061.3,2046.4,2047.4,117653
08/02/24,000000,2047.4,2053.3,2034.6,2047.5,124985
09/02/24,000000,2047.4,2051.9,2034.3,2040.3,93097
11/02/24,000000,2038.7,2041.2,2035.7,2036.9,8288
12/02/24,000000,2037,2041.8,2025.4,2032.4,107905
13/02/24,000000,2032.4,2047.3,2000.9,2005,201607
14/02/24,000000,2005,2008.8,1996.4,2003.6,182461
15/02/24,000000,2003.6,2020.2,2003.2,2015.4,183233
16/02/24,000000,2015.4,2027.2,2006.6,2024.2,140249
18/02/24,000000,2025.5,2034.3,2023.9,2030.4,25673
19/02/24,000000,2030.4,2034.3,2024.1,2030.6,51069
20/02/24,000000,2030.7,2042.7,2028.6,2041.7,128771
21/02/24,000000,2041.7,2043.5,2030.9,2038.7,118624
22/02/24,000000,2038.7,2045.5,2029.3,2035.5,131878
23/02/24,000000,2035.5,2053.2,2025.4,2046.9,180736
25/02/24,000000,2045.8,2045.8,2039.6,2041.9,16795
26/02/24,000000,2041.7,2046.8,2034.1,2043,118401
27/02/24,000000,2043.1,2049.1,2037.9,2039,139957
28/02/24,000000,2039,2047.4,2033.4,2043.5,123437
29/02/24,000000,2043.5,2059.4,2036,2053.8,213896
01/03/24,000000,2053.9,2097.1,2047,2093.5,257915
03/03/24,000000,2091.6,2095.1,2088.1,2089.4,28830
04/03/24,000000,2089.3,2128.4,2089,2123.9,273738
05/03/24,000000,2123.8,2150.5,2122.2,2134.2,255704
06/03/24,000000,2134.1,2169,2132.3,2165.5,295332
07/03/24,000000,2165.5,2172.2,2155.2,2164.6,186829
08/03/24,000000,2164.7,2203,2163.2,2183.6,262002
10/03/24,000000,2187.7,2195.5,2183.4,2186.1,29785
10/03/24,000000,2186.2,2192.2,2180.9,2183.7,148943
12/03/24,000000,2183.6,2187.8,2156.2,2164.2,255754
